"","pid","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY"
"1181","55a5f19bfdf99b28b5340d00","br",-6,8,1,273,"2526",2583811,"64e50290df62995c3043a679",0,-16,-29
"1191","55a5f19bfdf99b28b5340d00","br",-6,12,1,284,"1827",2585648,"64e50290df62995c3043a679",0,-4,21
"1201","55a5f19bfdf99b28b5340d00","br",-13,1,1,285,"2206",2587860,"64e50290df62995c3043a679",0,-13,14
"1211","55a5f19bfdf99b28b5340d00","br",-7,24,1,237,"3451",2591321,"64e50290df62995c3043a679",0,16,-7
"1281","55a5f19bfdf99b28b5340d00","pz",51,46,1,45,"2710",2626229,"64e50290df62995c3043a679",1,NA,NA
"1291","55a5f19bfdf99b28b5340d00","pz",27,60,1,22,"5402",2631642,"64e50290df62995c3043a679",1,NA,NA
"1301","55a5f19bfdf99b28b5340d00","pz",59,59,1,49,"4651",2636305,"64e50290df62995c3043a679",1,NA,NA
"1311","55a5f19bfdf99b28b5340d00","pz",42,23,1,39,"4855",2641167,"64e50290df62995c3043a679",1,NA,NA
"1321","55a5f19bfdf99b28b5340d00","pz",50,58,1,44,"5063",2646236,"64e50290df62995c3043a679",1,NA,NA
"1331","55a5f19bfdf99b28b5340d00","pz",61,44,1,57,"3514",2649763,"64e50290df62995c3043a679",1,NA,NA
"1341","55a5f19bfdf99b28b5340d00","pz",59,41,1,50,"3156",2652926,"64e50290df62995c3043a679",1,NA,NA
"1351","55a5f19bfdf99b28b5340d00","pz",53,26,1,49,"4347",2657283,"64e50290df62995c3043a679",1,NA,NA
"1361","55a5f19bfdf99b28b5340d00","pz",26,42,1,25,"7772",2665067,"64e50290df62995c3043a679",1,NA,NA
"1371","55a5f19bfdf99b28b5340d00","pz",34,57,1,30,"5536",2670615,"64e50290df62995c3043a679",1,NA,NA
"1381","55a5f19bfdf99b28b5340d00","pz",25,23,1,22,"5594",2676223,"64e50290df62995c3043a679",1,NA,NA
"1391","55a5f19bfdf99b28b5340d00","pz",59,47,1,51,"3174",2679403,"64e50290df62995c3043a679",1,NA,NA
"1401","55a5f19bfdf99b28b5340d00","pz",22,25,1,20,"3492",2682906,"64e50290df62995c3043a679",1,NA,NA
"1411","55a5f19bfdf99b28b5340d00","pz",26,20,1,25,"4037",2686950,"64e50290df62995c3043a679",1,NA,NA
"1421","55a5f19bfdf99b28b5340d00","pz",53,39,1,47,"3981",2690941,"64e50290df62995c3043a679",1,NA,NA
"1491","55a5f19bfdf99b28b5340d00","eb",39,25,2,34,"3310",2721409,"64e50290df62995c3043a679",NA,0,0
"1501","55a5f19bfdf99b28b5340d00","eb",40,53,2,39,"4241",2725654,"64e50290df62995c3043a679",NA,0,0
"1511","55a5f19bfdf99b28b5340d00","eb",39,52,2,37,"4252",2729915,"64e50290df62995c3043a679",NA,0,0
"1521","55a5f19bfdf99b28b5340d00","eb",30,25,2,27,"3373",2733292,"64e50290df62995c3043a679",NA,0,0
"1531","55a5f19bfdf99b28b5340d00","eb",50,41,2,49,"4453",2737749,"64e50290df62995c3043a679",NA,0,0
"1541","55a5f19bfdf99b28b5340d00","eb",32,52,2,31,"5398",2743155,"64e50290df62995c3043a679",NA,0,0
"1551","55a5f19bfdf99b28b5340d00","eb",26,39,2,24,"5687",2748847,"64e50290df62995c3043a679",NA,0,0
"1561","55a5f19bfdf99b28b5340d00","eb",42,47,2,39,"5879",2754738,"64e50290df62995c3043a679",NA,0,0
"1571","55a5f19bfdf99b28b5340d00","eb",34,43,2,32,"2963",2757708,"64e50290df62995c3043a679",NA,0,0
"1581","55a5f19bfdf99b28b5340d00","eb",45,36,2,43,"4176",2761887,"64e50290df62995c3043a679",NA,0,0
"1591","55a5f19bfdf99b28b5340d00","eb",48,30,2,43,"3608",2765499,"64e50290df62995c3043a679",NA,0,0
"1601","55a5f19bfdf99b28b5340d00","eb",52,43,2,49,"3990",2769496,"64e50290df62995c3043a679",NA,0,0
"1611","55a5f19bfdf99b28b5340d00","eb",44,30,2,39,"3675",2773178,"64e50290df62995c3043a679",NA,0,0
"162","55a5f19bfdf99b28b5340d00","eb",41,31,2,39,"3305",2776488,"64e50290df62995c3043a679",NA,0,0
"163","55a5f19bfdf99b28b5340d00","eb",35,39,2,34,"3334",2779833,"64e50290df62995c3043a679",NA,0,0
"1671","55a5f19bfdf99b28b5340d00","br",18,-3,2,273,"3311",2789575,"64e50290df62995c3043a679",1,11,-13
"1681","55a5f19bfdf99b28b5340d00","br",29,29,2,296,"595",2790176,"64e50290df62995c3043a679",1,5,-17
"1691","55a5f19bfdf99b28b5340d00","br",15,-28,2,261,"2688",2792870,"64e50290df62995c3043a679",1,-25,-13
"1701","55a5f19bfdf99b28b5340d00","br",18,23,2,242,"2138",2795022,"64e50290df62995c3043a679",1,20,26
"1711","55a5f19bfdf99b28b5340d00","br",13,30,2,214,"5476",2800502,"64e50290df62995c3043a679",1,-18,5
"1721","55a5f19bfdf99b28b5340d00","br",14,-26,2,239,"4249",2804762,"64e50290df62995c3043a679",1,-23,19
"1731","55a5f19bfdf99b28b5340d00","br",12,-27,2,225,"3635",2808409,"64e50290df62995c3043a679",1,-30,19
"1741","55a5f19bfdf99b28b5340d00","br",12,-12,2,227,"2448",2810864,"64e50290df62995c3043a679",1,29,5
"1751","55a5f19bfdf99b28b5340d00","br",15,-4,2,212,"1783",2812675,"64e50290df62995c3043a679",1,4,-14
"1761","55a5f19bfdf99b28b5340d00","br",13,-30,2,267,"2894",2815575,"64e50290df62995c3043a679",1,-4,-15
"1771","55a5f19bfdf99b28b5340d00","br",13,25,2,247,"2586",2818167,"64e50290df62995c3043a679",1,-22,-5
"1781","55a5f19bfdf99b28b5340d00","br",12,28,2,222,"4323",2822500,"64e50290df62995c3043a679",1,9,-10
"1791","55a5f19bfdf99b28b5340d00","br",11,26,2,231,"2949",2825456,"64e50290df62995c3043a679",1,-6,-16
"180","55a5f19bfdf99b28b5340d00","br",20,-24,2,281,"3073",2828536,"64e50290df62995c3043a679",1,-9,7
"181","55a5f19bfdf99b28b5340d00","br",13,-18,2,266,"2537",2831081,"64e50290df62995c3043a679",1,11,25
"1871","55a5f19bfdf99b28b5340d00","pog",315,289,2,339,"3009",2846276,"64e50290df62995c3043a679",1,0,0
"1881","55a5f19bfdf99b28b5340d00","pog",293,379,2,307,"3061",2849343,"64e50290df62995c3043a679",1,0,0
"1891","55a5f19bfdf99b28b5340d00","pog",312,314,2,331,"3494",2852843,"64e50290df62995c3043a679",1,0,0
"1901","55a5f19bfdf99b28b5340d00","pog",303,365,2,309,"2798",2855646,"64e50290df62995c3043a679",1,0,0
"1911","55a5f19bfdf99b28b5340d00","pog",289,293,2,304,"2137",2857789,"64e50290df62995c3043a679",1,0,0
"1921","55a5f19bfdf99b28b5340d00","pog",309,353,2,327,"2783",2860578,"64e50290df62995c3043a679",1,0,0
"1931","55a5f19bfdf99b28b5340d00","pog",298,390,2,303,"3267",2863850,"64e50290df62995c3043a679",1,0,0
"1941","55a5f19bfdf99b28b5340d00","pog",316,282,2,338,"6969",2870832,"64e50290df62995c3043a679",1,0,0
"1951","55a5f19bfdf99b28b5340d00","pog",357,329,2,380,"2436",2873280,"64e50290df62995c3043a679",1,0,0
"1961","55a5f19bfdf99b28b5340d00","pog",304,352,2,318,"2937",2876228,"64e50290df62995c3043a679",1,0,0
"1971","55a5f19bfdf99b28b5340d00","pog",354,382,2,371,"2313",2878553,"64e50290df62995c3043a679",1,0,0
"1981","55a5f19bfdf99b28b5340d00","pog",349,343,2,374,"1399",2879957,"64e50290df62995c3043a679",1,0,0
"1991","55a5f19bfdf99b28b5340d00","pog",325,333,2,335,"2038",2882001,"64e50290df62995c3043a679",1,0,0
"2001","55a5f19bfdf99b28b5340d00","pog",361,365,2,371,"2194",2884201,"64e50290df62995c3043a679",1,0,0
"201","55a5f19bfdf99b28b5340d00","pog",312,318,2,325,"2343",2886552,"64e50290df62995c3043a679",1,0,0
"2061","55a5f19bfdf99b28b5340d00","zol",0.29,0.31,1,NA,"5050",2916183,"64e50290df62995c3043a679",1,-3,14
"2071","55a5f19bfdf99b28b5340d00","zol",-0.24,0.24,1,NA,"40",2916243,"64e50290df62995c3043a679",1,-26,19
"2081","55a5f19bfdf99b28b5340d00","zol",0.31,-0.21,1,NA,"5839",2922092,"64e50290df62995c3043a679",1,27,-24
"2091","55a5f19bfdf99b28b5340d00","zol",0.19,-0.29,1,NA,"6675",2928785,"64e50290df62995c3043a679",1,-6,22
"2101","55a5f19bfdf99b28b5340d00","zol",0.19,-0.09,1,NA,"2703",2931496,"64e50290df62995c3043a679",1,-8,24
"2111","55a5f19bfdf99b28b5340d00","zol",0.1,-0.4,1,NA,"5363",2936876,"64e50290df62995c3043a679",1,-7,-9
"2121","55a5f19bfdf99b28b5340d00","zol",0.32,-0.22,1,NA,"2393",2939287,"64e50290df62995c3043a679",1,-24,-6
"2131","55a5f19bfdf99b28b5340d00","zol",0.3,-0.7,1,NA,"6831",2946130,"64e50290df62995c3043a679",1,25,-23
"2141","55a5f19bfdf99b28b5340d00","zol",0.3,0.4,1,NA,"5105",2951253,"64e50290df62995c3043a679",1,7,-30
"2151","55a5f19bfdf99b28b5340d00","zol",0.29,-0.69,1,NA,"7809",2959082,"64e50290df62995c3043a679",1,-3,18
"2161","55a5f19bfdf99b28b5340d00","zol",0.0500000000000001,-0.45,1,NA,"7936",2967029,"64e50290df62995c3043a679",1,-12,-19
"2171","55a5f19bfdf99b28b5340d00","zol",0.08,-0.38,1,NA,"4385",2971433,"64e50290df62995c3043a679",1,-22,27
"2181","55a5f19bfdf99b28b5340d00","zol",0.2,-0.5,1,NA,"4489",2975927,"64e50290df62995c3043a679",1,-29,-5
"2191","55a5f19bfdf99b28b5340d00","zol",0.11,-0.31,1,NA,"2795",2978727,"64e50290df62995c3043a679",1,-22,-8
"2201","55a5f19bfdf99b28b5340d00","zol",-0.04,-0.26,1,NA,"5955",2984692,"64e50290df62995c3043a679",1,19,-21
"252","55b508f4fdf99b1c26c21c69","pz",24,45,1,22,"6434",195152,"64e50c10068e51e8562a66d7",0,NA,NA
"262","55b508f4fdf99b1c26c21c69","pz",51,39,1,46,"null",203167,"64e50c10068e51e8562a66d7",0,NA,NA
"272","55b508f4fdf99b1c26c21c69","pz",60,23,1,52,"4935",208116,"64e50c10068e51e8562a66d7",0,NA,NA
"282","55b508f4fdf99b1c26c21c69","pz",65,36,1,56,"4211",212345,"64e50c10068e51e8562a66d7",0,NA,NA
"292","55b508f4fdf99b1c26c21c69","pz",57,45,1,46,"4761",217112,"64e50c10068e51e8562a66d7",0,NA,NA
"302","55b508f4fdf99b1c26c21c69","pz",42,44,1,37,"5125",222245,"64e50c10068e51e8562a66d7",0,NA,NA
"312","55b508f4fdf99b1c26c21c69","pz",26,47,1,23,"5846",228094,"64e50c10068e51e8562a66d7",0,NA,NA
"322","55b508f4fdf99b1c26c21c69","pz",61,30,1,51,"6415",234514,"64e50c10068e51e8562a66d7",0,NA,NA
"332","55b508f4fdf99b1c26c21c69","pz",39,36,1,34,"3694",238213,"64e50c10068e51e8562a66d7",0,NA,NA
"342","55b508f4fdf99b1c26c21c69","pz",52,42,1,45,"6000",244216,"64e50c10068e51e8562a66d7",0,NA,NA
"352","55b508f4fdf99b1c26c21c69","pz",57,60,1,47,"4915",249144,"64e50c10068e51e8562a66d7",0,NA,NA
"362","55b508f4fdf99b1c26c21c69","pz",62,43,1,52,"6165",255317,"64e50c10068e51e8562a66d7",0,NA,NA
"37","55b508f4fdf99b1c26c21c69","pz",65,45,1,59,"null",263325,"64e50c10068e51e8562a66d7",0,NA,NA
"38","55b508f4fdf99b1c26c21c69","pz",66,58,1,55,"2620",265952,"64e50c10068e51e8562a66d7",0,NA,NA
"39","55b508f4fdf99b1c26c21c69","pz",51,37,1,43,"5765",271743,"64e50c10068e51e8562a66d7",0,NA,NA
"472","55b508f4fdf99b1c26c21c69","eb",22,37,1,28,"4702",336098,"64e50c10068e51e8562a66d7",NA,0,0
"482","55b508f4fdf99b1c26c21c69","eb",37,43,1,46,"6795",342908,"64e50c10068e51e8562a66d7",NA,0,0
"492","55b508f4fdf99b1c26c21c69","eb",21,27,1,25,"6458",349373,"64e50c10068e51e8562a66d7",NA,0,0
"502","55b508f4fdf99b1c26c21c69","eb",37,35,1,46,"5877",355258,"64e50c10068e51e8562a66d7",NA,0,0
"512","55b508f4fdf99b1c26c21c69","eb",25,30,1,29,"4230",359492,"64e50c10068e51e8562a66d7",NA,0,0
"522","55b508f4fdf99b1c26c21c69","eb",40,30,1,47,"7395",366891,"64e50c10068e51e8562a66d7",NA,0,0
"532","55b508f4fdf99b1c26c21c69","eb",37,47,1,46,"3883",370780,"64e50c10068e51e8562a66d7",NA,0,0
"542","55b508f4fdf99b1c26c21c69","eb",25,47,1,28,"4854",375648,"64e50c10068e51e8562a66d7",NA,0,0
"552","55b508f4fdf99b1c26c21c69","eb",42,46,1,51,"6303",381964,"64e50c10068e51e8562a66d7",NA,0,0
"562","55b508f4fdf99b1c26c21c69","eb",27,45,1,34,"null",389988,"64e50c10068e51e8562a66d7",NA,0,0
"571","55b508f4fdf99b1c26c21c69","eb",23,33,1,26,"7416",397407,"64e50c10068e51e8562a66d7",NA,0,0
"581","55b508f4fdf99b1c26c21c69","eb",33,33,1,43,"null",405423,"64e50c10068e51e8562a66d7",NA,0,0
"591","55b508f4fdf99b1c26c21c69","eb",27,27,1,40,"44",405473,"64e50c10068e51e8562a66d7",NA,0,0
"60","55b508f4fdf99b1c26c21c69","eb",20,45,1,24,"5884",411373,"64e50c10068e51e8562a66d7",NA,0,0
"61","55b508f4fdf99b1c26c21c69","eb",28,35,1,32,"6613",417990,"64e50c10068e51e8562a66d7",NA,0,0
"672","55b508f4fdf99b1c26c21c69","pog",286,370,2,319,"null",475786,"64e50c10068e51e8562a66d7",0,0,0
"682","55b508f4fdf99b1c26c21c69","pog",307,309,2,346,"5410",481199,"64e50c10068e51e8562a66d7",0,0,0
"692","55b508f4fdf99b1c26c21c69","pog",332,334,2,374,"4951",486158,"64e50c10068e51e8562a66d7",0,0,0
"702","55b508f4fdf99b1c26c21c69","pog",272,370,2,309,"6875",493053,"64e50c10068e51e8562a66d7",0,0,0
"712","55b508f4fdf99b1c26c21c69","pog",303,307,2,337,"3576",496631,"64e50c10068e51e8562a66d7",0,0,0
"722","55b508f4fdf99b1c26c21c69","pog",297,329,2,335,"4937",501575,"64e50c10068e51e8562a66d7",0,0,0
"732","55b508f4fdf99b1c26c21c69","pog",339,327,2,377,"3666",505253,"64e50c10068e51e8562a66d7",0,0,0
"742","55b508f4fdf99b1c26c21c69","pog",311,295,2,353,"4229",509484,"64e50c10068e51e8562a66d7",0,0,0
"752","55b508f4fdf99b1c26c21c69","pog",318,340,2,361,"5890",515376,"64e50c10068e51e8562a66d7",0,0,0
"762","55b508f4fdf99b1c26c21c69","pog",297,359,2,335,"5584",520985,"64e50c10068e51e8562a66d7",0,0,0
"772","55b508f4fdf99b1c26c21c69","pog",288,310,2,323,"5165",526151,"64e50c10068e51e8562a66d7",0,0,0
"782","55b508f4fdf99b1c26c21c69","pog",285,327,2,305,"4247",530401,"64e50c10068e51e8562a66d7",0,0,0
"791","55b508f4fdf99b1c26c21c69","pog",318,308,2,347,"4447",534851,"64e50c10068e51e8562a66d7",0,0,0
"801","55b508f4fdf99b1c26c21c69","pog",312,296,2,343,"2387",537240,"64e50c10068e51e8562a66d7",0,0,0
"811","55b508f4fdf99b1c26c21c69","pog",287,387,2,322,"6652",543901,"64e50c10068e51e8562a66d7",0,0,0
"872","55b508f4fdf99b1c26c21c69","br",21,13,2,211,"2896",572446,"64e50c10068e51e8562a66d7",0,25,-12
"882","55b508f4fdf99b1c26c21c69","br",22,-13,2,285,"4691",577157,"64e50c10068e51e8562a66d7",0,-12,-5
"892","55b508f4fdf99b1c26c21c69","br",20,11,2,206,"5911",583079,"64e50c10068e51e8562a66d7",0,-13,29
"902","55b508f4fdf99b1c26c21c69","br",21,19,2,263,"2994",586082,"64e50c10068e51e8562a66d7",0,15,4
"912","55b508f4fdf99b1c26c21c69","br",19,-2,2,254,"6547",592632,"64e50c10068e51e8562a66d7",0,3,-28
"922","55b508f4fdf99b1c26c21c69","br",27,-7,2,274,"7032",599668,"64e50c10068e51e8562a66d7",0,-13,15
"932","55b508f4fdf99b1c26c21c69","br",25,22,2,259,"2237",601910,"64e50c10068e51e8562a66d7",0,26,-29
"942","55b508f4fdf99b1c26c21c69","br",25,-7,2,273,"6875",608798,"64e50c10068e51e8562a66d7",0,2,-16
"952","55b508f4fdf99b1c26c21c69","br",27,21,2,271,"5781",614582,"64e50c10068e51e8562a66d7",0,14,6
"962","55b508f4fdf99b1c26c21c69","br",27,11,2,299,"6030",620614,"64e50c10068e51e8562a66d7",0,12,-1
"972","55b508f4fdf99b1c26c21c69","br",23,25,2,222,"5175",625795,"64e50c10068e51e8562a66d7",0,-12,3
"982","55b508f4fdf99b1c26c21c69","br",23,-18,2,244,"null",633812,"64e50c10068e51e8562a66d7",0,-27,14
"991","55b508f4fdf99b1c26c21c69","br",24,16,2,277,"5749",639564,"64e50c10068e51e8562a66d7",0,25,-4
"1001","55b508f4fdf99b1c26c21c69","br",24,6,2,255,"5496",645064,"64e50c10068e51e8562a66d7",0,-12,6
"1011","55b508f4fdf99b1c26c21c69","br",25,-29,2,277,"7095",652164,"64e50c10068e51e8562a66d7",0,11,16
"1072","55b508f4fdf99b1c26c21c69","zol",0.9,-0.3,1,NA,"null",685295,"64e50c10068e51e8562a66d7",0,16,-5
"1082","55b508f4fdf99b1c26c21c69","zol",0.66,0.44,1,NA,"5813",691116,"64e50c10068e51e8562a66d7",0,4,4
"1092","55b508f4fdf99b1c26c21c69","zol",1.33,-0.03,1,NA,"7339",698475,"64e50c10068e51e8562a66d7",0,-4,-15
"1102","55b508f4fdf99b1c26c21c69","zol",0.77,-0.57,1,NA,"3810",702309,"64e50c10068e51e8562a66d7",0,4,29
"1112","55b508f4fdf99b1c26c21c69","zol",1.56,0.14,1,NA,"4286",706607,"64e50c10068e51e8562a66d7",0,24,-17
"1122","55b508f4fdf99b1c26c21c69","zol",0.94,-0.64,1,NA,"5377",712007,"64e50c10068e51e8562a66d7",0,29,-3
"1132","55b508f4fdf99b1c26c21c69","zol",1.21,-0.21,1,NA,"4614",716638,"64e50c10068e51e8562a66d7",0,6,18
"1142","55b508f4fdf99b1c26c21c69","zol",0.88,-0.08,1,NA,"5666",722333,"64e50c10068e51e8562a66d7",0,-9,9
"1152","55b508f4fdf99b1c26c21c69","zol",1.23,-0.73,1,NA,"3644",725997,"64e50c10068e51e8562a66d7",0,-28,27
"1162","55b508f4fdf99b1c26c21c69","zol",0.8,-0.6,1,NA,"5999",732024,"64e50c10068e51e8562a66d7",0,20,-15
"1172","55b508f4fdf99b1c26c21c69","zol",0.27,-0.57,1,NA,"6341",738390,"64e50c10068e51e8562a66d7",0,1,7
"1182","55b508f4fdf99b1c26c21c69","zol",0.81,0.49,1,NA,"5666",744082,"64e50c10068e51e8562a66d7",0,-22,30
"1192","55b508f4fdf99b1c26c21c69","zol",1.09,0.41,1,NA,"5565",749662,"64e50c10068e51e8562a66d7",0,16,20
"1202","55b508f4fdf99b1c26c21c69","zol",1.34,0.46,1,NA,"5146",754812,"64e50c10068e51e8562a66d7",0,24,-18
"1212","55b508f4fdf99b1c26c21c69","zol",1.22,0.58,1,NA,"3432",758249,"64e50c10068e51e8562a66d7",0,-24,-20
"127","55b508f4fdf99b1c26c21c69","pog",196,214,1,165,"4085",782242,"64e50c10068e51e8562a66d7",1,0,0
"1282","55b508f4fdf99b1c26c21c69","pog",166,102,1,139,"6113",788358,"64e50c10068e51e8562a66d7",1,0,0
"1292","55b508f4fdf99b1c26c21c69","pog",201,135,1,173,"4414",792777,"64e50c10068e51e8562a66d7",1,0,0
"1302","55b508f4fdf99b1c26c21c69","pog",152,186,1,125,"6207",798991,"64e50c10068e51e8562a66d7",1,0,0
"1312","55b508f4fdf99b1c26c21c69","pog",151,189,1,130,"4513",803508,"64e50c10068e51e8562a66d7",1,0,0
"1322","55b508f4fdf99b1c26c21c69","pog",187,133,1,159,"6596",810111,"64e50c10068e51e8562a66d7",1,0,0
"1332","55b508f4fdf99b1c26c21c69","pog",157,165,1,131,"4985",815102,"64e50c10068e51e8562a66d7",1,0,0
"1342","55b508f4fdf99b1c26c21c69","pog",166,216,1,142,"5667",820776,"64e50c10068e51e8562a66d7",1,0,0
"1352","55b508f4fdf99b1c26c21c69","pog",181,119,1,148,"5076",825857,"64e50c10068e51e8562a66d7",1,0,0
"1362","55b508f4fdf99b1c26c21c69","pog",211,201,1,182,"6066",831927,"64e50c10068e51e8562a66d7",1,0,0
"1372","55b508f4fdf99b1c26c21c69","pog",200,158,1,173,"5609",837540,"64e50c10068e51e8562a66d7",1,0,0
"1382","55b508f4fdf99b1c26c21c69","pog",194,146,1,162,"5895",843441,"64e50c10068e51e8562a66d7",1,0,0
"1392","55b508f4fdf99b1c26c21c69","pog",182,110,1,155,"6386",849831,"64e50c10068e51e8562a66d7",1,0,0
"1402","55b508f4fdf99b1c26c21c69","pog",213,171,1,189,"7419",857289,"64e50c10068e51e8562a66d7",1,0,0
"1412","55b508f4fdf99b1c26c21c69","pog",180,130,1,150,"4518",861811,"64e50c10068e51e8562a66d7",1,0,0
"1481","55b508f4fdf99b1c26c21c69","pz",36,23,2,43,"4161",897869,"64e50c10068e51e8562a66d7",1,NA,NA
"1492","55b508f4fdf99b1c26c21c69","pz",19,22,2,23,"4777",902654,"64e50c10068e51e8562a66d7",1,NA,NA
"1502","55b508f4fdf99b1c26c21c69","pz",35,55,2,41,"6101",908759,"64e50c10068e51e8562a66d7",1,NA,NA
"1512","55b508f4fdf99b1c26c21c69","pz",35,35,2,46,"1133",909904,"64e50c10068e51e8562a66d7",1,NA,NA
"1522","55b508f4fdf99b1c26c21c69","pz",19,50,2,22,"6148",916056,"64e50c10068e51e8562a66d7",1,NA,NA
"1532","55b508f4fdf99b1c26c21c69","pz",37,31,2,46,"3893",919953,"64e50c10068e51e8562a66d7",1,NA,NA
"1542","55b508f4fdf99b1c26c21c69","pz",31,29,2,36,"2562",922519,"64e50c10068e51e8562a66d7",1,NA,NA
"1552","55b508f4fdf99b1c26c21c69","pz",45,20,2,52,"4298",926823,"64e50c10068e51e8562a66d7",1,NA,NA
"1562","55b508f4fdf99b1c26c21c69","pz",33,39,2,38,"3539",930365,"64e50c10068e51e8562a66d7",1,NA,NA
"1572","55b508f4fdf99b1c26c21c69","pz",21,42,2,24,"4531",934903,"64e50c10068e51e8562a66d7",1,NA,NA
"1582","55b508f4fdf99b1c26c21c69","pz",24,46,2,31,"5916",940821,"64e50c10068e51e8562a66d7",1,NA,NA
"1592","55b508f4fdf99b1c26c21c69","pz",32,37,2,36,"5456",946291,"64e50c10068e51e8562a66d7",1,NA,NA
"1602","55b508f4fdf99b1c26c21c69","pz",18,45,2,21,"4625",950919,"64e50c10068e51e8562a66d7",1,NA,NA
"1612","55b508f4fdf99b1c26c21c69","pz",17,52,2,20,"4781",955703,"64e50c10068e51e8562a66d7",1,NA,NA
"1621","55b508f4fdf99b1c26c21c69","pz",45,56,2,54,"5871",961577,"64e50c10068e51e8562a66d7",1,NA,NA
"1692","55b508f4fdf99b1c26c21c69","eb",59,42,2,49,"6245",994837,"64e50c10068e51e8562a66d7",NA,0,0
"1702","55b508f4fdf99b1c26c21c69","eb",38,29,2,28,"5625",1000468,"64e50c10068e51e8562a66d7",NA,0,0
"1712","55b508f4fdf99b1c26c21c69","eb",51,37,2,42,"5133",1005605,"64e50c10068e51e8562a66d7",NA,0,0
"1722","55b508f4fdf99b1c26c21c69","eb",50,31,2,42,"5931",1011555,"64e50c10068e51e8562a66d7",NA,0,0
"1732","55b508f4fdf99b1c26c21c69","eb",45,37,2,32,"3733",1015306,"64e50c10068e51e8562a66d7",NA,0,0
"1742","55b508f4fdf99b1c26c21c69","eb",51,43,2,43,"6198",1021517,"64e50c10068e51e8562a66d7",NA,0,0
"1752","55b508f4fdf99b1c26c21c69","eb",56,44,2,46,"3231",1024751,"64e50c10068e51e8562a66d7",NA,0,0
"1762","55b508f4fdf99b1c26c21c69","eb",56,46,2,48,"6077",1030832,"64e50c10068e51e8562a66d7",NA,0,0
"1772","55b508f4fdf99b1c26c21c69","eb",51,54,2,42,"3977",1034818,"64e50c10068e51e8562a66d7",NA,0,0
"1782","55b508f4fdf99b1c26c21c69","eb",41,52,2,32,"4246",1039068,"64e50c10068e51e8562a66d7",NA,0,0
"1792","55b508f4fdf99b1c26c21c69","eb",62,41,2,53,"4380",1043454,"64e50c10068e51e8562a66d7",NA,0,0
"1801","55b508f4fdf99b1c26c21c69","eb",24,35,2,24,"4442",1047900,"64e50c10068e51e8562a66d7",NA,0,0
"1811","55b508f4fdf99b1c26c21c69","eb",44,30,2,37,"3930",1051833,"64e50c10068e51e8562a66d7",NA,0,0
"182","55b508f4fdf99b1c26c21c69","eb",37,29,2,31,"4905",1056741,"64e50c10068e51e8562a66d7",NA,0,0
"183","55b508f4fdf99b1c26c21c69","eb",29,50,2,25,"5547",1062301,"64e50c10068e51e8562a66d7",NA,0,0
"1882","55b508f4fdf99b1c26c21c69","zol",-0.32,-0.38,2,NA,"6490",1096228,"64e50c10068e51e8562a66d7",1,21,-14
"1892","55b508f4fdf99b1c26c21c69","zol",-1.4,0.1,2,NA,"3738",1099976,"64e50c10068e51e8562a66d7",1,-28,-10
"1902","55b508f4fdf99b1c26c21c69","zol",-1.53,0.13,2,NA,"5083",1105083,"64e50c10068e51e8562a66d7",1,-23,25
"1912","55b508f4fdf99b1c26c21c69","zol",-1.64,0.74,2,NA,"5233",1110320,"64e50c10068e51e8562a66d7",1,22,28
"1922","55b508f4fdf99b1c26c21c69","zol",-0.59,0.59,2,NA,"5747",1116083,"64e50c10068e51e8562a66d7",1,-4,-7
"1932","55b508f4fdf99b1c26c21c69","zol",-1.09,-0.51,2,NA,"5995",1122083,"64e50c10068e51e8562a66d7",1,29,-11
"1942","55b508f4fdf99b1c26c21c69","zol",-0.6,-0.2,2,NA,"5065",1127201,"64e50c10068e51e8562a66d7",1,-12,20
"1952","55b508f4fdf99b1c26c21c69","zol",-0.38,-0.62,2,NA,"2841",1130108,"64e50c10068e51e8562a66d7",1,30,0
"1962","55b508f4fdf99b1c26c21c69","zol",-0.99,0.19,2,NA,"3243",1133365,"64e50c10068e51e8562a66d7",1,3,-5
"1972","55b508f4fdf99b1c26c21c69","zol",-0.91,-0.49,2,NA,"5487",1138882,"64e50c10068e51e8562a66d7",1,12,24
"1982","55b508f4fdf99b1c26c21c69","zol",-1.26,0.56,2,NA,"4884",1143771,"64e50c10068e51e8562a66d7",1,27,7
"1992","55b508f4fdf99b1c26c21c69","zol",-0.73,0.73,2,NA,"5167",1148965,"64e50c10068e51e8562a66d7",1,-12,-6
"2002","55b508f4fdf99b1c26c21c69","zol",-1.27,0.07,2,NA,"4945",1153915,"64e50c10068e51e8562a66d7",1,3,-22
"2011","55b508f4fdf99b1c26c21c69","zol",-1.16,-0.74,2,NA,"4747",1158665,"64e50c10068e51e8562a66d7",1,12,-25
"202","55b508f4fdf99b1c26c21c69","zol",-1.12,0.42,2,NA,"3912",1162581,"64e50c10068e51e8562a66d7",1,15,-23
"2062","55b508f4fdf99b1c26c21c69","br",-15,-9,1,287,"3886",1182316,"64e50c10068e51e8562a66d7",1,-20,-19
"2072","55b508f4fdf99b1c26c21c69","br",-8,15,1,235,"4445",1186778,"64e50c10068e51e8562a66d7",1,18,-22
"2082","55b508f4fdf99b1c26c21c69","br",-15,27,1,299,"7262",1194045,"64e50c10068e51e8562a66d7",1,-18,23
