"X","task","resp","start","version","parA","rt","time_elapsed","sid","block","jitterX","jitterY","sub","trial","y"
15925,"pz",34,59,2,34,6232,2357208,"64e50ed47c80e98f061990ef",2,NA,NA,26,13,0
16025,"pz",19,43,2,21,5287,2362496,"64e50ed47c80e98f061990ef",2,NA,NA,26,14,0.0952380952380952
16119,"pz",35,45,2,41,3375,2365872,"64e50ed47c80e98f061990ef",2,NA,NA,26,15,0.146341463414634
16820,"eb",40,40,1,47,3903,2421368,"64e50ed47c80e98f061990ef",2,0,0,26,1,0.148936170212766
16926,"eb",34,30,1,37,3695,2425064,"64e50ed47c80e98f061990ef",2,0,0,26,2,0.0810810810810811
17026,"eb",32,52,1,37,3759,2428824,"64e50ed47c80e98f061990ef",2,0,0,26,3,0.135135135135135
17126,"eb",30,40,1,34,4239,2433064,"64e50ed47c80e98f061990ef",2,0,0,26,4,0.117647058823529
17226,"eb",41,43,1,48,2584,2435648,"64e50ed47c80e98f061990ef",2,0,0,26,5,0.145833333333333
17326,"eb",30,35,1,34,2743,2438392,"64e50ed47c80e98f061990ef",2,0,0,26,6,0.117647058823529
17426,"eb",35,40,1,45,3359,2441752,"64e50ed47c80e98f061990ef",2,0,0,26,7,0.222222222222222
17526,"eb",25,34,1,27,4391,2446144,"64e50ed47c80e98f061990ef",2,0,0,26,8,0.0740740740740741
17626,"eb",33,41,1,39,4223,2450368,"64e50ed47c80e98f061990ef",2,0,0,26,9,0.153846153846154
17726,"eb",35,33,1,42,2655,2453024,"64e50ed47c80e98f061990ef",2,0,0,26,10,0.166666666666667
17826,"eb",31,47,1,38,4447,2457472,"64e50ed47c80e98f061990ef",2,0,0,26,11,0.184210526315789
17925,"eb",35,37,1,40,2583,2460056,"64e50ed47c80e98f061990ef",2,0,0,26,12,0.125
18021,"eb",43,25,1,52,6134,2466192,"64e50ed47c80e98f061990ef",2,0,0,26,13,0.173076923076923
18118,"eb",42,45,1,48,2671,2468864,"64e50ed47c80e98f061990ef",2,0,0,26,14,0.125
18212,"eb",26,43,1,28,4383,2473248,"64e50ed47c80e98f061990ef",2,0,0,26,15,0.0714285714285714
18612,"br",16,12,2,263,3639,2504008,"64e50ed47c80e98f061990ef",2,20,23,26,1,0.0608365019011407
18717,"br",14,8,2,220,3440,2507448,"64e50ed47c80e98f061990ef",2,-29,-29,26,2,0.0636363636363636
18826,"br",14,-9,2,256,4783,2512232,"64e50ed47c80e98f061990ef",2,-22,21,26,3,0.0546875
18926,"br",17,11,2,286,2183,2514416,"64e50ed47c80e98f061990ef",2,22,-28,26,4,0.0594405594405594
19026,"br",21,29,2,240,3591,2518008,"64e50ed47c80e98f061990ef",2,19,-3,26,5,0.0875
19126,"br",14,-9,2,232,3735,2521744,"64e50ed47c80e98f061990ef",2,-26,19,26,6,0.0603448275862069
19226,"br",13,-15,2,224,4375,2526120,"64e50ed47c80e98f061990ef",2,-8,22,26,7,0.0580357142857143
19326,"br",15,26,2,292,3063,2529184,"64e50ed47c80e98f061990ef",2,28,5,26,8,0.0513698630136986
19426,"br",11,-7,2,275,2815,2532000,"64e50ed47c80e98f061990ef",2,-25,-24,26,9,0.04
19526,"br",18,18,2,267,2831,2534832,"64e50ed47c80e98f061990ef",2,-20,22,26,10,0.0674157303370786
19626,"br",15,22,2,223,3495,2538329,"64e50ed47c80e98f061990ef",2,0,-3,26,11,0.0672645739910314
19726,"br",14,-4,2,234,3463,2541792,"64e50ed47c80e98f061990ef",2,-17,-17,26,12,0.0598290598290598
19826,"br",12,-12,2,241,3367,2545160,"64e50ed47c80e98f061990ef",2,-18,19,26,13,0.0497925311203319
19926,"br",14,10,2,238,3728,2548889,"64e50ed47c80e98f061990ef",2,21,-23,26,14,0.0588235294117647
20023,"br",17,20,2,245,3494,2552384,"64e50ed47c80e98f061990ef",2,-11,20,26,15,0.0693877551020408
20626,"pog",342,362,2,354,2551,2599312,"64e50ed47c80e98f061990ef",2,0,0,26,1,12
20726,"pog",332,306,2,351,4783,2604096,"64e50ed47c80e98f061990ef",2,0,0,26,2,19
20826,"pog",361,383,2,378,3151,2607248,"64e50ed47c80e98f061990ef",2,0,0,26,3,17
20926,"pog",306,332,2,321,4624,2611873,"64e50ed47c80e98f061990ef",2,0,0,26,4,15
21026,"pog",360,356,2,377,3855,2615728,"64e50ed47c80e98f061990ef",2,0,0,26,5,17
21126,"pog",353,329,2,370,2599,2618328,"64e50ed47c80e98f061990ef",2,0,0,26,6,17
21226,"pog",314,288,2,339,3888,2622217,"64e50ed47c80e98f061990ef",2,0,0,26,7,25
21326,"pog",321,349,2,340,4167,2626384,"64e50ed47c80e98f061990ef",2,0,0,26,8,19
21426,"pog",338,280,2,365,4455,2630840,"64e50ed47c80e98f061990ef",2,0,0,26,9,27
21526,"pog",322,326,2,347,1896,2632736,"64e50ed47c80e98f061990ef",2,0,0,26,10,25
21626,"pog",304,356,2,326,4956,2637693,"64e50ed47c80e98f061990ef",2,0,0,26,11,22
21726,"pog",328,342,2,344,4475,2642168,"64e50ed47c80e98f061990ef",2,0,0,26,12,16
21826,"pog",339,395,2,349,3023,2645192,"64e50ed47c80e98f061990ef",2,0,0,26,13,10
21926,"pog",301,377,2,317,3824,2649016,"64e50ed47c80e98f061990ef",2,0,0,26,14,16
22026,"pog",345,301,2,361,3528,2652545,"64e50ed47c80e98f061990ef",2,0,0,26,15,16
2214,"br",31,18,2,259,6468,410575,"64e50ea1817117698a340249",1,-22,26,27,1,0.11969111969112
2314,"br",24,2,2,246,2101,412679,"64e50ea1817117698a340249",1,28,-1,27,2,0.0975609756097561
2421,"br",28,22,2,243,4733,417414,"64e50ea1817117698a340249",1,-24,-4,27,3,0.11522633744856
2527,"br",23,7,2,265,2784,420199,"64e50ea1817117698a340249",1,-23,5,27,4,0.0867924528301887
2627,"br",25,9,2,225,2140,422343,"64e50ea1817117698a340249",1,-16,-11,27,5,0.111111111111111
2727,"br",23,8,2,266,2667,425015,"64e50ea1817117698a340249",1,20,10,27,6,0.0864661654135338
2827,"br",24,-28,2,277,8000,433018,"64e50ea1817117698a340249",1,-29,17,27,7,0.0866425992779783
2927,"br",-2,-2,2,226,346,433367,"64e50ea1817117698a340249",1,-15,7,27,8,-0.00884955752212389
3027,"br",20,15,2,226,3246,436614,"64e50ea1817117698a340249",1,-6,17,27,9,0.0884955752212389
3127,"br",19,-16,2,239,2597,439215,"64e50ea1817117698a340249",1,-18,3,27,10,0.0794979079497908
3227,"br",24,18,2,258,5085,444302,"64e50ea1817117698a340249",1,26,-28,27,11,0.0930232558139535
3327,"br",17,-22,2,221,2917,447223,"64e50ea1817117698a340249",1,-26,-11,27,12,0.0769230769230769
3427,"br",30,19,2,269,2532,449758,"64e50ea1817117698a340249",1,-16,10,27,13,0.111524163568773
3527,"br",17,-5,2,212,3806,453566,"64e50ea1817117698a340249",1,15,-13,27,14,0.080188679245283
3627,"br",17,25,2,266,3046,456615,"64e50ea1817117698a340249",1,9,23,27,15,0.0639097744360902
4414,"eb",29,37,1,32,6347,496013,"64e50ea1817117698a340249",1,0,0,27,1,0.09375
4523,"eb",30,34,1,38,4387,500406,"64e50ea1817117698a340249",1,0,0,27,2,0.210526315789474
4623,"eb",30,41,1,38,6459,506869,"64e50ea1817117698a340249",1,0,0,27,3,0.210526315789474
4727,"eb",43,27,1,48,7917,514789,"64e50ea1817117698a340249",1,0,0,27,4,0.104166666666667
4827,"eb",36,37,1,43,3587,518381,"64e50ea1817117698a340249",1,0,0,27,5,0.162790697674419
4927,"eb",20,45,1,26,7098,525485,"64e50ea1817117698a340249",1,0,0,27,6,0.230769230769231
5027,"eb",32,49,1,43,2582,528069,"64e50ea1817117698a340249",1,0,0,27,7,0.255813953488372
5127,"eb",30,48,1,38,2973,531045,"64e50ea1817117698a340249",1,0,0,27,8,0.210526315789474
5227,"eb",27,37,1,36,4181,535229,"64e50ea1817117698a340249",1,0,0,27,9,0.25
5327,"eb",37,26,1,46,3349,538582,"64e50ea1817117698a340249",1,0,0,27,10,0.195652173913043
5427,"eb",29,43,1,30,4374,542958,"64e50ea1817117698a340249",1,0,0,27,11,0.0333333333333333
5527,"eb",37,31,1,43,2974,545933,"64e50ea1817117698a340249",1,0,0,27,12,0.13953488372093
5627,"eb",31,36,1,36,2237,548174,"64e50ea1817117698a340249",1,0,0,27,13,0.138888888888889
5721,"eb",22,46,1,26,4126,552302,"64e50ea1817117698a340249",1,0,0,27,14,0.153846153846154
5821,"eb",35,44,1,48,4614,556917,"64e50ea1817117698a340249",1,0,0,27,15,0.270833333333333
6410,"zol",-0.56,0.06,2,NA,4469,583469,"64e50ea1817117698a340249",1,-27,-20,27,1,0.56
6515,"zol",-1.09,0.29,2,NA,4181,587653,"64e50ea1817117698a340249",1,14,-25,27,2,1.09
6615,"zol",-1.47,0.67,2,NA,4557,592213,"64e50ea1817117698a340249",1,24,-4,27,3,1.47
6727,"zol",-0.72,-0.38,2,NA,5885,598101,"64e50ea1817117698a340249",1,-28,-9,27,4,0.72
6827,"zol",-1.32,-0.28,2,NA,2900,601005,"64e50ea1817117698a340249",1,11,-29,27,5,1.32
6927,"zol",-1.16,-0.04,2,NA,3069,604077,"64e50ea1817117698a340249",1,-21,-5,27,6,1.16
7027,"zol",-1.28,-0.12,2,NA,2795,606877,"64e50ea1817117698a340249",1,19,-23,27,7,1.28
7127,"zol",-1.23,-0.27,2,NA,4204,611085,"64e50ea1817117698a340249",1,1,24,27,8,1.23
7227,"zol",-1.81,0.71,2,NA,6501,617589,"64e50ea1817117698a340249",1,-23,13,27,9,1.81
7327,"zol",-1.41,0.31,2,NA,5462,623054,"64e50ea1817117698a340249",1,23,22,27,10,1.41
7427,"zol",-1.49,-0.11,2,NA,5628,628685,"64e50ea1817117698a340249",1,-17,-17,27,11,1.49
7527,"zol",-1.82,0.52,2,NA,2652,631341,"64e50ea1817117698a340249",1,3,-24,27,12,1.82
7627,"zol",-1.55,0.25,2,NA,3765,635109,"64e50ea1817117698a340249",1,-3,0,27,13,1.55
7723,"zol",-1.13,-0.57,2,NA,2580,637693,"64e50ea1817117698a340249",1,16,17,27,14,1.13
7823,"zol",-1.79,-0.11,2,NA,2381,640077,"64e50ea1817117698a340249",1,3,17,27,15,1.79
846,"pog",191,107,1,154,5084,891146,"64e50ea1817117698a340249",1,0,0,27,1,37
859,"pog",196,172,1,167,3959,895106,"64e50ea1817117698a340249",1,0,0,27,2,29
869,"pog",202,166,1,169,4437,899545,"64e50ea1817117698a340249",1,0,0,27,3,33
8727,"pog",218,112,1,178,4102,903649,"64e50ea1817117698a340249",1,0,0,27,4,40
8827,"pog",184,196,1,138,3070,906721,"64e50ea1817117698a340249",1,0,0,27,5,46
8927,"pog",231,121,1,189,4261,910985,"64e50ea1817117698a340249",1,0,0,27,6,42
9027,"pog",173,135,1,135,4453,915441,"64e50ea1817117698a340249",1,0,0,27,7,38
9127,"pog",240,208,1,198,3790,919233,"64e50ea1817117698a340249",1,0,0,27,8,42
9227,"pog",225,183,1,184,3412,922648,"64e50ea1817117698a340249",1,0,0,27,9,41
9327,"pog",194,136,1,162,2973,925625,"64e50ea1817117698a340249",1,0,0,27,10,32
9427,"pog",184,162,1,152,3566,929192,"64e50ea1817117698a340249",1,0,0,27,11,32
9527,"pog",164,150,1,131,2861,932056,"64e50ea1817117698a340249",1,0,0,27,12,33
9627,"pog",212,106,1,169,3726,935785,"64e50ea1817117698a340249",1,0,0,27,13,43
9727,"pog",198,140,1,166,3454,939241,"64e50ea1817117698a340249",1,0,0,27,14,32
9827,"pog",242,114,1,199,5741,944985,"64e50ea1817117698a340249",1,0,0,27,15,43
10727,"pz",23,42,2,24,5172,1050104,"64e50ea1817117698a340249",1,NA,NA,27,1,0.0416666666666667
10827,"pz",21,47,2,28,4870,1054977,"64e50ea1817117698a340249",1,NA,NA,27,2,0.25
10927,"pz",31,59,2,36,5236,1060216,"64e50ea1817117698a340249",1,NA,NA,27,3,0.138888888888889
11027,"pz",23,27,2,32,4407,1064624,"64e50ea1817117698a340249",1,NA,NA,27,4,0.28125
11127,"pz",26,50,2,30,5237,1069864,"64e50ea1817117698a340249",1,NA,NA,27,5,0.133333333333333
11227,"pz",17,25,2,21,6293,1076159,"64e50ea1817117698a340249",1,NA,NA,27,6,0.19047619047619
11327,"pz",30,37,2,50,3605,1079767,"64e50ea1817117698a340249",1,NA,NA,27,7,0.4
11427,"pz",25,43,2,31,3406,1083175,"64e50ea1817117698a340249",1,NA,NA,27,8,0.193548387096774
11527,"pz",30,33,2,37,2660,1085839,"64e50ea1817117698a340249",1,NA,NA,27,9,0.189189189189189
11627,"pz",29,39,2,40,3454,1089295,"64e50ea1817117698a340249",1,NA,NA,27,10,0.275
11727,"pz",43,20,2,52,5422,1094719,"64e50ea1817117698a340249",1,NA,NA,27,11,0.173076923076923
11827,"pz",30,41,2,35,3206,1097927,"64e50ea1817117698a340249",1,NA,NA,27,12,0.142857142857143
11927,"pz",46,20,2,60,6325,1104255,"64e50ea1817117698a340249",1,NA,NA,27,13,0.233333333333333
12027,"pz",19,22,2,26,3206,1107463,"64e50ea1817117698a340249",1,NA,NA,27,14,0.269230769230769
12127,"pz",30,21,2,37,4550,1112014,"64e50ea1817117698a340249",1,NA,NA,27,15,0.189189189189189
12827,"eb",42,46,2,31,6502,1343677,"64e50ea1817117698a340249",2,0,0,27,1,0.354838709677419
12927,"eb",59,41,2,47,3589,1347269,"64e50ea1817117698a340249",2,0,0,27,2,0.25531914893617
13027,"eb",40,31,2,28,4149,1351421,"64e50ea1817117698a340249",2,0,0,27,3,0.428571428571429
13127,"eb",44,29,2,33,4142,1355565,"64e50ea1817117698a340249",2,0,0,27,4,0.333333333333333
13227,"eb",65,30,2,52,3831,1359398,"64e50ea1817117698a340249",2,0,0,27,5,0.25
13327,"eb",49,48,2,38,3821,1363220,"64e50ea1817117698a340249",2,0,0,27,6,0.289473684210526
13427,"eb",38,38,2,29,3004,1366229,"64e50ea1817117698a340249",2,0,0,27,7,0.310344827586207
